"日付","勤務日付軸","昼夜勤","ユニットコード","工程順番","機番","時間帯","№","ST","作業者","機種","背番号","シリアル番号","運転モード","IN/OUT","判定","MT","インデックス番号","ﾄﾙｸ上限値","ﾄﾙｸ下限値","ﾄﾙｸﾎｰﾙﾄﾞ値","左低圧ﾎﾞﾙﾄ圧入高さﾎｰﾙﾄﾞ","左低圧ﾎﾞﾙﾄ圧入高さ上限値","左低圧ﾎﾞﾙﾄ圧入高さ下限値","左高圧ﾎﾞﾙﾄ圧入高さﾎｰﾙﾄﾞ","左高圧ﾎﾞﾙﾄ圧入高さ上限値","左高圧ﾎﾞﾙﾄ圧入高さ下限値","右低圧ﾎﾞﾙﾄ圧入高さﾎｰﾙﾄﾞ","右低圧ﾎﾞﾙﾄ圧入高さ上限値","右低圧ﾎﾞﾙﾄ圧入高さ下限値","右高圧ﾎﾞﾙﾄ圧入高さﾎｰﾙﾄﾞ","右高圧ﾎﾞﾙﾄ圧入高さ上限値","右高圧ﾎﾞﾙﾄ圧入高さ下限値","3点ﾋﾟｯﾁ測定ﾎｰﾙﾄﾞ","3点ﾋﾟｯﾁ測定上限値","3点ﾋﾟｯﾁ測定下限値","ﾌﾟﾗｸﾞ径ﾎｰﾙﾄﾞ","ﾌﾟﾗｸﾞ径上限値","ﾌﾟﾗｸﾞ径下限値","ﾌﾟﾗｸﾞ押えﾎｰﾙﾄﾞ","ﾌﾟﾗｸﾞ押え上限値","ﾌﾟﾗｸﾞ押え下限値","割ﾋﾟﾝ孔位置ﾎｰﾙﾄﾞ","割ﾋﾟﾝ孔位置上限値","割ﾋﾟﾝ孔位置下限値","ｶｼﾒ高さﾎｰﾙﾄﾞ値","ｶｼﾒ高さ上限値","ｶｼﾒ高さ下限値","刻印振動検出回数","刻印振動回数設定","完成品ｼﾘｱﾙ№","完成品ﾜｰｸ№","完成品左低圧ﾎﾞﾙﾄ圧入高さ","完成品左高圧ﾎﾞﾙﾄ圧入高さ","完成品右低圧ﾎﾞﾙﾄ圧入高さ","完成品右高圧ﾎﾞﾙﾄ圧入高さ","完成品3点ﾋﾟｯﾁ測定","完成品ﾌﾟﾗｸﾞ径","完成品割ﾋﾟﾝ孔位置","完成品ﾄﾙｸ","完成品ｶｼﾒ高さ","完成品刻印振動検出回数"
"2025/11/27 14:12:10","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",3,"3_ソケット反転","0",2,"T576","0","自動","In","          ",0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:12:10","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",7,"7_スタッド","0",2,"T576","0","自動","Out","          ",5.4,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:12:10","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",7,"7_スタッド","0",2,"T576","0","自動","In","          ",0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:12:10","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",3,"3_ソケット反転","0",2,"T576","0","自動","Out","          ",0.8,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:12:11","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",2,"2_コンベア","0",2,"T576","0","自動","Out","          ",3.3,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:12:11","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",4,"4_ボルト切出","0",2,"T576","0","自動","Out","          ",10.3,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:12:12","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",3,"3_ソケット反転","0",2,"T576","0","自動","In","          ",0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:12:12","2025/11/27","昼勤","10-1719",2,"AM-323","15:20",1,"1_搬送","0",2,"T576","0","自動","Out","          ",7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3050,5000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:12:12","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",5,"5_ボルト圧入","0",2,"T576","0","自動","Out","OK        ",10.1,252,0,0,0,3.58,4.6,1.6,0.11,0.7,-0.4,3.5,4.4,1.4,-0.07,0.5,-0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:12:13","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",3,"3_ソケット反転","0",2,"T576","0","自動","Out","          ",0.5,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:12:13","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",11,"11_シート供給","0",2,"T576","0","自動","In","          ",0,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:12:15","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",4,"4_ボルト切出","0",2,"T576","0","自動","In","          ",0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:12:15","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",6,"6_3点ピッチ","0",2,"T576","0","自動","In","          ",0,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:12:16","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",10,"10_スタッドグリスL","0",2,"T576","0","自動","Out","OK        ",6.5,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:12:16","2025/11/27","昼勤","10-1719",2,"AM-323","15:20",2,"2_トルク","0",2,"T576","5016","自動","In","          ",0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:12:16","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",5,"5_ボルト圧入","0",2,"T576","0","自動","In","          ",0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:12:16","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",6,"6_3点ピッチ","0",2,"T576","0","自動","Out","OK        ",1.6,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.3,26.3,24.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:12:18","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",7,"7_スタッド","0",2,"T576","0","自動","Out","          ",13.5,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:12:18","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",8,"8_孔位置","0",2,"T576","0","自動","In","          ",0,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:12:19","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",7,"7_スタッド","0",2,"T576","0","自動","In","          ",0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:12:19","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",8,"8_孔位置","0",2,"T576","0","自動","Out","OK        ",0.2,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:12:19","2025/11/27","昼勤","10-1719",2,"AM-323","15:20",1,"1_搬送","0",2,"T576","0","自動","In","          ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:12:20","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",12,"12_圧入カシメ","0",2,"T576","0","自動","Out","OK        ",10.7,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.78,34.3,33.3,18.71,19.35,17.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:12:20","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",1,"1_取り出し","0",2,"T576","0","自動","Out","          ",80.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:12:20","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",1,"1_取り出し","0",2,"T576","0","自動","In","          ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:12:22","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",2,"2_コンベア","0",2,"T576","0","自動","In","          ",0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:12:23","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",12,"12_圧入カシメ","0",2,"T576","0","自動","In","          ",0,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:12:24","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",11,"11_シート供給","0",2,"T576","0","自動","Out","          ",10.5,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:12:24","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",10,"10_スタッドグリスL","0",2,"T576","0","自動","In","          ",0,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:12:25","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",2,"2_コンベア","0",2,"T576","0","自動","Out","          ",3.2,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:12:25","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",4,"4_ボルト切出","0",2,"T576","0","自動","Out","          ",10.2,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:12:26","2025/11/27","昼勤","10-1719",2,"AM-323","15:20",2,"2_トルク","0",2,"T576","5016","自動","Out","OK        ",10.1,255,21,19.5,20.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.62,5.29,1.93,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:12:27","2025/11/27","昼勤","10-1719",2,"AM-323","15:20",1,"1_搬送","0",2,"T576","0","自動","Out","          ",7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3050,5000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:12:27","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",5,"5_ボルト圧入","0",2,"T576","0","自動","Out","OK        ",10.1,252,0,0,0,3.43,4.6,1.6,0.16,0.7,-0.4,3.37,4.4,1.4,-0.1,0.5,-0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:12:27","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",11,"11_シート供給","0",2,"T576","0","自動","In","          ",0,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:12:28","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",4,"4_ボルト切出","0",2,"T576","0","自動","In","          ",0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:12:29","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",6,"6_3点ピッチ","0",2,"T576","0","自動","In","          ",0,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:12:30","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",5,"5_ボルト圧入","0",2,"T576","0","自動","In","          ",0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:12:30","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",10,"10_スタッドグリスL","0",2,"T576","0","自動","Out","OK        ",6.3,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:12:31","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",6,"6_3点ピッチ","0",2,"T576","0","自動","Out","OK        ",1.5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.4,26.3,24.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:12:33","2025/11/27","昼勤","10-1719",2,"AM-323","15:20",2,"2_トルク","0",2,"T576","5017","自動","In","          ",0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:12:33","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",1,"1_取り出し","0",2,"T576","0","自動","Out","          ",93.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:12:33","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",1,"1_取り出し","0",2,"T576","0","自動","In","          ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:12:33","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",7,"7_スタッド","0",2,"T576","0","自動","Out","          ",14.5,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:12:33","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",8,"8_孔位置","0",2,"T576","0","自動","In","          ",0,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:12:33","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",7,"7_スタッド","0",2,"T576","0","自動","In","          ",0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:12:33","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",8,"8_孔位置","0",2,"T576","0","自動","Out","OK        ",0.2,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:12:33","2025/11/27","昼勤","10-1719",2,"AM-323","15:20",1,"1_搬送","0",2,"T576","0","自動","In","          ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:12:34","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",12,"12_圧入カシメ","0",2,"T576","0","自動","Out","OK        ",10.7,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.72,34.3,33.3,18.66,19.35,17.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:12:35","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",2,"2_コンベア","0",2,"T576","0","自動","In","          ",0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:12:36","2025/11/27","昼勤","10-1719",2,"AM-323","15:20",3,"3_ブーツ","0",4,"T596","0","自動","In","          ",0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:12:38","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",12,"12_圧入カシメ","0",2,"T576","0","自動","In","          ",0,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:12:38","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",11,"11_シート供給","0",2,"T576","0","自動","Out","          ",10.7,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:12:39","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",10,"10_スタッドグリスL","0",2,"T576","0","自動","In","          ",0,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:12:39","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",4,"4_ボルト切出","0",2,"T576","0","自動","Out","          ",10.3,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:12:39","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",2,"2_コンベア","0",2,"T576","0","自動","Out","          ",3.4,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:12:40","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",5,"5_ボルト圧入","0",2,"T576","0","自動","Out","OK        ",10.1,252,0,0,0,3.6,4.6,1.6,0.11,0.7,-0.4,3.53,4.4,1.4,-0.11,0.5,-0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:12:41","2025/11/27","昼勤","10-1719",2,"AM-323","15:20",1,"1_搬送","0",2,"T576","0","自動","Out","          ",7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3009,5000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:12:41","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",11,"11_シート供給","0",2,"T576","0","自動","In","          ",0,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:12:42","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",4,"4_ボルト切出","0",2,"T576","0","自動","In","          ",0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:12:43","2025/11/27","昼勤","10-1719",2,"AM-323","15:20",2,"2_トルク","0",2,"T576","5017","自動","Out","OK        ",9.7,255,21,19.5,20.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33,5.29,1.93,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:12:43","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",6,"6_3点ピッチ","0",2,"T576","0","自動","In","          ",0,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:12:44","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",5,"5_ボルト圧入","0",2,"T576","0","自動","In","          ",0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:12:45","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",6,"6_3点ピッチ","0",2,"T576","0","自動","Out","OK        ",1.5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.4,26.3,24.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:12:45","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",10,"10_スタッドグリスL","0",2,"T576","0","自動","Out","OK        ",6.4,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:12:47","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",7,"7_スタッド","0",2,"T576","0","自動","Out","          ",13.6,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:12:47","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",8,"8_孔位置","0",2,"T576","0","自動","In","          ",0,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:12:47","2025/11/27","昼勤","10-1719",2,"AM-323","15:20",4,"4_クリップ","0",4,"T596","0","自動","In","          ",0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:12:47","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",7,"7_スタッド","0",2,"T576","0","自動","In","          ",0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:12:47","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",8,"8_孔位置","0",2,"T576","0","自動","Out","OK        ",0.2,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:12:47","2025/11/27","昼勤","10-1719",2,"AM-323","15:20",2,"2_トルク","0",2,"T576","5018","自動","In","          ",0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:12:47","2025/11/27","昼勤","10-1719",2,"AM-323","15:20",3,"3_ブーツ","0",4,"T596","0","自動","Out","OK        ",11.5,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:12:48","2025/11/27","昼勤","10-1719",2,"AM-323","15:20",1,"1_搬送","0",2,"T576","0","自動","In","          ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:12:49","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",12,"12_圧入カシメ","0",2,"T576","0","自動","Out","OK        ",10.7,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.75,34.3,33.3,18.64,19.35,17.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:12:49","2025/11/27","昼勤","10-1719",1,"AM-322","15:20",2,"2_コンベア","0",2,"T576","0","自動","In","          ",0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025/11/27 14:12:50","2025/11/27","昼勤","10-1719",2,"AM-323","15:20",3,"3_ブーツ","0",2,"T576","0","自動","In","          ",0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
